,sales_id,customer_id,product_id,date,number_of_unit_sold,total_sales
535,S536,CDF408,P47,2023-01-03,2,2.5
536,S537,CDF408,P46,2023-01-03,1,2.47
537,S538,CDF408,P17,2023-01-03,1,5.4
538,S539,CDF408,P44,2023-01-03,2,4.26
539,S540,CAW885,P20,2023-01-03,1,6.55
540,S541,CAW885,P16,2023-01-03,1,5.92
541,S542,CJN862,P13,2023-01-03,1,5.06
542,S543,CJN862,P1,2023-01-03,2,5.34
543,S544,CTJ272,P8,2023-01-03,2,10.76
544,S545,CTJ272,P23,2023-01-03,2,4.88
545,S546,CTJ272,P6,2023-01-03,1,7.26
546,S547,CTJ272,P38,2023-01-03,2,5.78
547,S548,CJB420,P49,2023-01-03,1,1.81
548,S549,CJB420,P27,2023-01-03,2,6.14
549,S550,CJB420,P38,2023-01-03,2,5.78
550,S551,CJB420,P46,2023-01-03,1,2.47
551,S552,CJC515,P7,2023-01-03,1,4.75
552,S553,CJC515,P28,2023-01-03,2,4.88
553,S554,CJC515,P35,2023-01-03,1,1.76
554,S555,CJC515,P37,2023-01-03,2,7.84
555,S556,CJC515,P33,2023-01-03,1,2.39
556,S557,CCD919,P5,2023-01-03,2,13.4
557,S558,CCD919,P17,2023-01-03,2,10.8
558,S559,CCD919,P8,2023-01-03,2,10.76
559,S560,CCD919,P9,2023-01-03,1,6.7
560,S561,CCP685,P28,2023-01-03,2,4.88
561,S562,CAW907,P49,2023-01-03,1,1.81
562,S563,CAW907,P14,2023-01-03,2,9.8
563,S564,CAW907,P25,2023-01-03,1,2.4
564,S565,CPP124,P32,2023-01-03,1,4.6
565,S566,CPP124,P21,2023-01-03,1,1.56
566,S567,CPP124,P22,2023-01-03,2,4.48
567,S568,CPP124,P10,2023-01-03,2,18.34
568,S569,CJJ933,P48,2023-01-03,2,5.78
569,S570,CJJ933,P17,2023-01-03,2,10.8
570,S571,CJJ933,P10,2023-01-03,1,9.17
571,S572,CJJ933,P9,2023-01-03,2,13.4
572,S573,CEH839,P30,2023-01-03,1,2.42
573,S574,CEH839,P35,2023-01-03,2,3.52
574,S575,CEH839,P46,2023-01-03,1,2.47
575,S576,CEH839,P24,2023-01-03,2,6.96
576,S577,CEH839,P31,2023-01-03,1,3.12
577,S578,CBM623,P33,2023-01-03,1,2.39
578,S579,CBM623,P40,2023-01-03,1,2.42
579,S580,CKR202,P31,2023-01-03,2,6.24
580,S581,CJS330,P22,2023-01-03,1,2.24
581,S582,CJS330,P8,2023-01-03,1,5.38
582,S583,CJS330,P24,2023-01-03,1,3.48
583,S584,CJS330,P46,2023-01-03,2,4.94
584,S585,CBJ91,P39,2023-01-03,2,3.94
585,S586,CBJ91,P47,2023-01-03,1,1.25
586,S587,CBJ91,P20,2023-01-03,2,13.1
587,S588,CAH87,P47,2023-01-03,2,2.5
588,S589,CAH87,P17,2023-01-03,1,5.4
589,S590,CAH87,P30,2023-01-03,1,2.42
590,S591,CMD527,P32,2023-01-03,2,9.2
591,S592,CMD527,P29,2023-01-03,1,2.97
592,S593,CMD527,P23,2023-01-03,2,4.88
593,S594,CLJ639,P45,2023-01-03,1,1.12
594,S595,CLJ639,P3,2023-01-03,2,9.88
595,S596,CKC805,P37,2023-01-03,1,3.92
596,S597,CSG52,P38,2023-01-03,2,5.78
597,S598,CSG52,P22,2023-01-03,2,4.48
598,S599,CCB867,P30,2023-01-03,2,4.84
599,S600,CCW11,P49,2023-01-03,2,3.62
600,S601,CMG950,P2,2023-01-03,2,4.6
601,S602,CMG950,P48,2023-01-03,2,5.78
602,S603,CMG950,P49,2023-01-03,1,1.81
603,S604,CMG950,P15,2023-01-03,1,5.38
604,S605,CJH713,P13,2023-01-03,2,10.12
605,S606,CJH713,P22,2023-01-03,1,2.24
606,S607,CJH713,P27,2023-01-03,1,3.07
607,S608,CJH713,P47,2023-01-03,1,1.25
608,S609,CJH713,P26,2023-01-03,1,3.48
609,S610,CBD42,P47,2023-01-03,1,1.25
610,S611,CBD42,P38,2023-01-03,1,2.89
611,S612,CAC778,P21,2023-01-03,2,3.12
612,S613,CAC778,P37,2023-01-03,2,7.84
613,S614,CAC778,P47,2023-01-03,1,1.25
614,S615,CAC778,P18,2023-01-03,1,7.46
615,S616,CJF325,P42,2023-01-03,2,2.54
616,S617,CJF325,P29,2023-01-03,1,2.97
617,S618,CJF325,P28,2023-01-03,2,4.88
618,S619,CJF325,P25,2023-01-03,2,4.8
619,S620,CCG902,P10,2023-01-03,2,18.34
620,S621,CCG902,P9,2023-01-03,1,6.7
621,S622,CCG902,P2,2023-01-03,1,2.3
622,S623,CCG902,P47,2023-01-03,1,1.25
623,S624,CCG902,P45,2023-01-03,1,1.12
624,S625,CMG803,P6,2023-01-03,1,7.26
625,S626,CMG803,P41,2023-01-03,1,0.83
626,S627,CMG803,P26,2023-01-03,2,6.96
627,S628,CMG803,P7,2023-01-03,1,4.75
628,S629,CMG803,P29,2023-01-03,1,2.97
629,S630,CGP60,P43,2023-01-03,2,2.26
630,S631,CGP60,P11,2023-01-03,1,3.9
631,S632,CGP60,P16,2023-01-03,2,11.84
632,S633,CGP60,P44,2023-01-03,1,2.13
633,S634,CGP60,P25,2023-01-03,1,2.4
634,S635,CDR877,P25,2023-01-04,2,4.8
635,S636,CDR877,P39,2023-01-04,2,3.94
636,S637,CDR877,P33,2023-01-04,2,4.78
637,S638,CDR877,P23,2023-01-04,2,4.88
638,S639,CJD869,P22,2023-01-04,1,2.24
639,S640,CJD869,P36,2023-01-04,1,2.59
640,S641,CJD869,P23,2023-01-04,1,2.44
641,S642,CJD869,P35,2023-01-04,2,3.52
642,S643,CJD869,P41,2023-01-04,1,0.83
643,S644,CAL932,P20,2023-01-04,2,13.1
644,S645,CLS76,P9,2023-01-04,1,6.7
645,S646,CLS76,P50,2023-01-04,2,7.28
646,S647,CLS76,P30,2023-01-04,2,4.84
647,S648,CLS76,P25,2023-01-04,1,2.4
648,S649,CJL772,P35,2023-01-04,1,1.76
649,S650,CJL772,P4,2023-01-04,1,5.84
650,S651,CCG431,P48,2023-01-04,2,5.78
651,S652,CCG431,P26,2023-01-04,2,6.96
652,S653,CCG431,P17,2023-01-04,2,10.8
653,S654,CCG431,P10,2023-01-04,2,18.34
654,S655,CDS787,P4,2023-01-04,1,5.84
655,S656,CDS787,P26,2023-01-04,1,3.48
656,S657,CDS787,P43,2023-01-04,1,1.13
657,S658,CDS787,P3,2023-01-04,2,9.88
658,S659,CDS787,P25,2023-01-04,2,4.8
659,S660,CNW561,P12,2023-01-04,2,10.06
660,S661,CNB21,P33,2023-01-04,2,4.78
661,S662,CNB21,P11,2023-01-04,2,7.8
662,S663,CNB21,P29,2023-01-04,1,2.97
663,S664,CNB21,P10,2023-01-04,2,18.34
664,S665,CAH26,P24,2023-01-04,2,6.96
665,S666,CAH26,P31,2023-01-04,1,3.12
666,S667,CAH26,P34,2023-01-04,1,3.13
667,S668,CAH26,P30,2023-01-04,1,2.42
668,S669,CGS455,P40,2023-01-04,2,4.84
669,S670,CGS455,P13,2023-01-04,2,10.12
670,S671,CMA183,P20,2023-01-04,2,13.1
671,S672,CMA183,P32,2023-01-04,2,9.2
672,S673,CMA183,P18,2023-01-04,1,7.46
673,S674,CMS848,P4,2023-01-04,1,5.84
674,S675,CMS848,P27,2023-01-04,2,6.14
675,S676,CMS848,P21,2023-01-04,2,3.12
676,S677,CJH865,P29,2023-01-04,1,2.97
677,S678,CMS824,P23,2023-01-04,1,2.44
678,S679,CMS824,P15,2023-01-04,2,10.76
679,S680,CJR985,P44,2023-01-04,2,4.26
680,S681,CKR202,P42,2023-01-04,1,1.27
681,S682,CKR202,P19,2023-01-04,1,6.24
682,S683,CKR202,P9,2023-01-04,2,13.4
683,S684,CKR202,P36,2023-01-04,2,5.18
684,S685,CKR202,P18,2023-01-04,2,14.92
685,S686,CSW211,P3,2023-01-04,1,4.94
686,S687,CSW211,P28,2023-01-04,2,4.88
687,S688,CSW211,P37,2023-01-04,1,3.92
688,S689,CVM631,P12,2023-01-04,2,10.06
689,S690,CJK276,P43,2023-01-04,2,2.26
690,S691,CJK276,P3,2023-01-04,2,9.88
691,S692,CJK276,P6,2023-01-04,1,7.26
692,S693,CJK276,P33,2023-01-04,1,2.39
693,S694,CJK276,P1,2023-01-04,1,2.67
694,S695,CRB86,P22,2023-01-04,2,4.48
695,S696,CNS481,P37,2023-01-04,2,7.84
696,S697,CNS481,P35,2023-01-04,1,1.76
697,S698,CNS481,P5,2023-01-04,1,6.7
698,S699,CNS481,P18,2023-01-04,1,7.46
699,S700,CNS481,P27,2023-01-04,1,3.07
700,S701,CPK650,P37,2023-01-04,1,3.92
701,S702,CPK650,P50,2023-01-04,2,7.28
702,S703,CRR742,P32,2023-01-04,2,9.2
703,S704,CTC316,P37,2023-01-04,2,7.84
704,S705,CDT642,P24,2023-01-04,1,3.48
705,S706,CDT642,P21,2023-01-04,1,1.56
706,S707,CCB121,P39,2023-01-04,2,3.94
707,S708,CCB121,P34,2023-01-04,1,3.13
708,S709,CCB121,P33,2023-01-04,2,4.78
709,S710,CCB121,P24,2023-01-04,1,3.48
710,S711,CCB121,P45,2023-01-04,1,1.12
711,S712,CSG439,P23,2023-01-04,1,2.44
712,S713,CSG439,P15,2023-01-04,2,10.76
713,S714,CSG439,P25,2023-01-04,2,4.8
714,S715,CSG439,P39,2023-01-04,1,1.97
715,S716,CSG439,P33,2023-01-04,2,4.78
716,S717,CMS577,P45,2023-01-04,2,2.24
717,S718,CMS577,P30,2023-01-04,1,2.42
718,S719,CMS577,P38,2023-01-04,2,5.78
719,S720,CMS577,P43,2023-01-04,2,2.26
720,S721,CMS577,P17,2023-01-04,2,10.8
721,S722,CKO796,P31,2023-01-04,2,6.24
722,S723,CKO796,P29,2023-01-04,1,2.97
723,S724,CKO796,P49,2023-01-04,1,1.81
724,S725,CKO796,P45,2023-01-04,2,2.24
725,S726,CSF794,P44,2023-01-04,2,4.26
726,S727,CSF794,P16,2023-01-04,1,5.92
727,S728,CSM417,P34,2023-01-04,2,6.26
728,S729,CSM417,P41,2023-01-04,2,1.66
729,S730,CSM417,P45,2023-01-04,1,1.12
730,S731,CSM417,P29,2023-01-04,2,5.94
731,S732,CSM417,P22,2023-01-04,1,2.24
732,S733,CBF412,P19,2023-01-04,1,6.24
733,S734,CRN496,P23,2023-01-04,1,2.44
734,S735,CRN496,P11,2023-01-04,1,3.9
735,S736,CNJ273,P1,2023-01-04,2,5.34
736,S737,CNJ273,P13,2023-01-04,2,10.12
737,S738,CNJ273,P30,2023-01-04,1,2.42
738,S739,CNJ273,P21,2023-01-04,1,1.56
739,S740,CNJ273,P22,2023-01-04,2,4.48
740,S741,CLP280,P45,2023-01-04,2,2.24
741,S742,CLP280,P19,2023-01-04,1,6.24
742,S743,CLP280,P21,2023-01-04,2,3.12
743,S744,CLP280,P18,2023-01-04,2,14.92
744,S745,CTG476,P40,2023-01-04,1,2.42
745,S746,CDD318,P26,2023-01-04,2,6.96
746,S747,CDD318,P42,2023-01-04,2,2.54
747,S748,CDD318,P1,2023-01-04,1,2.67
748,S749,CSM711,P39,2023-01-04,2,3.94
749,S750,CSM711,P29,2023-01-04,2,5.94
750,S751,CSM711,P34,2023-01-04,2,6.26
751,S752,CSM711,P6,2023-01-04,2,14.52
752,S753,CSM711,P25,2023-01-04,1,2.4
753,S754,CBB36,P45,2023-01-04,1,1.12
754,S755,CBB36,P29,2023-01-04,1,2.97
755,S756,CBB36,P35,2023-01-04,1,1.76
756,S757,CBB36,P32,2023-01-04,1,4.6
757,S758,CWH484,P38,2023-01-04,2,5.78
758,S759,CWH484,P21,2023-01-04,1,1.56
759,S760,CGW897,P8,2023-01-04,1,5.38
760,S761,CGW897,P6,2023-01-04,2,14.52
761,S762,CGW897,P36,2023-01-04,1,2.59
762,S763,CAC858,P41,2023-01-04,2,1.66
763,S764,CAC858,P37,2023-01-04,1,3.92
764,S765,CAC858,P26,2023-01-04,1,3.48
765,S766,CBW646,P27,2023-01-04,2,6.14
766,S767,CBW646,P29,2023-01-04,2,5.94
767,S768,CGC189,P24,2023-01-04,1,3.48
768,S769,CGC189,P49,2023-01-04,2,3.62
769,S770,CGC189,P20,2023-01-04,2,13.1
770,S771,CGC189,P7,2023-01-04,2,9.5
771,S772,CGC189,P37,2023-01-04,1,3.92
772,S773,CMS366,P12,2023-01-04,1,5.03
773,S774,CMS366,P31,2023-01-04,2,6.24
774,S775,CAH522,P47,2023-01-04,2,2.5
775,S776,CAH522,P3,2023-01-04,2,9.88
776,S777,CAH522,P33,2023-01-04,1,2.39
777,S778,CAH522,P34,2023-01-04,2,6.26
778,S779,CAH522,P10,2023-01-04,2,18.34
779,S780,CCD179,P18,2023-01-04,1,7.46
780,S781,CCD179,P24,2023-01-04,1,3.48
781,S782,CCD179,P9,2023-01-04,1,6.7
782,S783,CCD179,P19,2023-01-04,2,12.48
783,S784,CJA173,P50,2023-01-04,1,3.64
784,S785,CJA173,P22,2023-01-04,2,4.48
785,S786,CJA173,P3,2023-01-04,2,9.88
786,S787,CMG803,P27,2023-01-04,2,6.14
787,S788,CMG803,P50,2023-01-04,1,3.64
788,S789,CMG803,P37,2023-01-04,1,3.92
789,S790,CMG803,P36,2023-01-04,2,5.18
790,S791,CMG803,P45,2023-01-04,2,2.24
791,S792,CMH236,P36,2023-01-04,1,2.59
792,S793,CMH236,P18,2023-01-04,1,7.46
793,S794,CMH236,P48,2023-01-04,2,5.78
794,S795,CMH236,P45,2023-01-04,2,2.24
795,S796,CMH236,P31,2023-01-04,2,6.24
796,S797,CJB447,P2,2023-01-04,2,4.6
797,S798,CJB447,P25,2023-01-04,2,4.8
798,S799,CJB447,P19,2023-01-04,1,6.24
799,S800,CHS598,P22,2023-01-04,1,2.24
800,S801,CHS598,P11,2023-01-04,1,3.9
801,S802,CHS598,P46,2023-01-04,2,4.94
802,S803,CHS598,P4,2023-01-04,2,11.68
803,S804,CCH896,P24,2023-01-04,1,3.48
804,S805,CCH896,P29,2023-01-04,1,2.97
805,S806,CCH896,P50,2023-01-04,1,3.64
806,S807,CCH896,P39,2023-01-04,2,3.94
807,S808,CMS848,P42,2023-01-04,1,1.27
808,S809,CMS848,P36,2023-01-04,1,2.59
809,S810,CBB846,P34,2023-01-04,2,6.26
810,S811,CBB846,P22,2023-01-04,2,4.48
811,S812,CTA425,P7,2023-01-04,2,9.5
812,S813,CTA425,P30,2023-01-04,1,2.42
813,S814,CTA425,P11,2023-01-04,2,7.8
814,S815,CJT720,P26,2023-01-04,1,3.48
815,S816,CJT720,P17,2023-01-04,1,5.4
816,S817,CJT720,P21,2023-01-04,2,3.12
817,S818,CHW663,P45,2023-01-04,2,2.24
818,S819,CHW663,P12,2023-01-04,2,10.06
819,S820,CHW663,P16,2023-01-04,1,5.92
820,S821,CHW663,P7,2023-01-04,2,9.5
821,S822,CHW663,P21,2023-01-04,2,3.12
822,S823,CJJ715,P35,2023-01-04,2,3.52
823,S824,CJJ715,P23,2023-01-04,2,4.88
824,S825,CJJ715,P34,2023-01-04,1,3.13
825,S826,CJJ715,P40,2023-01-04,2,4.84
826,S827,CMN797,P4,2023-01-04,1,5.84
827,S828,CMN797,P5,2023-01-04,1,6.7
828,S829,CMN797,P43,2023-01-04,2,2.26
829,S830,CMN797,P14,2023-01-04,1,4.9
830,S831,CMN797,P3,2023-01-04,1,4.94
831,S832,CSD596,P30,2023-01-04,2,4.84
832,S833,CSD596,P48,2023-01-04,1,2.89
833,S834,CSD596,P50,2023-01-04,1,3.64
834,S835,CJM838,P1,2023-01-04,1,2.67
835,S836,CJM838,P15,2023-01-04,1,5.38
836,S837,CHS598,P26,2023-01-04,1,3.48
837,S838,CHS598,P34,2023-01-04,1,3.13
838,S839,CHS598,P24,2023-01-04,2,6.96
839,S840,CHS598,P46,2023-01-04,1,2.47
840,S841,CHS598,P33,2023-01-04,1,2.39
841,S842,CRC370,P43,2023-01-04,2,2.26
842,S843,CRC370,P16,2023-01-04,2,11.84
843,S844,CCC20,P4,2023-01-04,2,11.68
844,S845,CAE781,P34,2023-01-04,1,3.13
845,S846,CAE781,P45,2023-01-04,1,1.12
846,S847,CAE781,P44,2023-01-04,2,4.26
847,S848,CJC401,P15,2023-01-04,2,10.76
848,S849,CJC401,P19,2023-01-04,1,6.24
849,S850,CJC401,P30,2023-01-04,1,2.42
850,S851,CJC401,P34,2023-01-04,2,6.26
851,S852,CSM47,P2,2023-01-04,1,2.3
852,S853,CKL802,P29,2023-01-04,1,2.97
853,S854,CKL802,P36,2023-01-04,1,2.59
854,S855,CKL802,P32,2023-01-04,2,9.2
855,S856,CRR968,P47,2023-01-04,2,2.5
856,S857,CRR968,P10,2023-01-04,2,18.34
857,S858,CKF606,P32,2023-01-04,1,4.6
858,S859,CRH970,P26,2023-01-04,2,6.96
859,S860,CRH970,P2,2023-01-04,1,2.3
860,S861,CRH970,P11,2023-01-04,2,7.8
861,S862,CRH970,P49,2023-01-04,1,1.81
862,S863,CJP679,P17,2023-01-04,2,10.8
863,S864,CJP679,P30,2023-01-04,2,4.84
864,S865,CJP679,P49,2023-01-04,1,1.81
865,S866,CJP679,P18,2023-01-04,2,14.92
866,S867,CJP679,P13,2023-01-04,1,5.06
867,S868,CJW706,P15,2023-01-04,1,5.38
868,S869,CJW706,P32,2023-01-04,2,9.2
869,S870,CJT221,P27,2023-01-04,2,6.14
870,S871,CJT221,P42,2023-01-04,1,1.27
871,S872,CJT221,P11,2023-01-04,1,3.9
872,S873,CJT221,P6,2023-01-04,1,7.26
873,S874,CJT221,P15,2023-01-04,2,10.76
874,S875,CMR479,P4,2023-01-04,2,11.68
875,S876,CMR479,P33,2023-01-04,1,2.39
876,S877,CCD179,P47,2023-01-04,2,2.5
877,S878,CTA207,P35,2023-01-04,1,1.76
878,S879,CTA207,P18,2023-01-04,1,7.46
879,S880,CSM537,P40,2023-01-04,1,2.42
880,S881,CSM537,P38,2023-01-04,1,2.89
881,S882,CSM537,P23,2023-01-04,1,2.44
882,S883,CAM920,P14,2023-01-04,1,4.9
883,S884,CAM920,P9,2023-01-04,2,13.4
884,S885,CAM920,P47,2023-01-04,2,2.5
885,S886,CAM920,P33,2023-01-04,2,4.78
886,S887,CAM920,P17,2023-01-04,2,10.8
887,S888,CNS143,P24,2023-01-04,1,3.48
888,S889,CNS143,P44,2023-01-04,1,2.13
889,S890,CNS143,P4,2023-01-04,1,5.84
890,S891,CNS143,P1,2023-01-04,1,2.67
891,S892,CAL899,P32,2023-01-04,1,4.6
892,S893,CAL899,P19,2023-01-04,1,6.24
893,S894,CAL899,P34,2023-01-04,2,6.26
894,S895,CAL899,P28,2023-01-04,1,2.44
895,S896,CRB449,P14,2023-01-04,1,4.9
896,S897,CJT720,P46,2023-01-04,2,4.94
897,S898,CJT720,P1,2023-01-04,2,5.34
898,S899,CJT720,P4,2023-01-04,1,5.84
899,S900,CTA207,P1,2023-01-04,1,2.67
900,S901,CTA207,P5,2023-01-04,2,13.4
901,S902,CMW956,P48,2023-01-04,1,2.89
902,S903,CMW956,P35,2023-01-04,1,1.76
903,S904,CMW956,P20,2023-01-04,1,6.55
904,S905,CMW956,P18,2023-01-04,1,7.46
905,S906,CMW956,P5,2023-01-04,1,6.7
906,S907,CAN749,P32,2023-01-04,2,9.2
907,S908,CAN749,P49,2023-01-04,1,1.81
908,S909,CAN749,P25,2023-01-04,1,2.4
909,S910,CAN749,P21,2023-01-04,1,1.56
910,S911,CRP116,P44,2023-01-04,1,2.13
911,S912,CRP116,P34,2023-01-04,2,6.26
912,S913,CRP116,P46,2023-01-04,2,4.94
913,S914,CRP116,P23,2023-01-04,2,4.88
914,S915,CJR456,P9,2023-01-04,1,6.7
915,S916,CJR456,P14,2023-01-04,1,4.9
916,S917,CAJ827,P22,2023-01-04,1,2.24
917,S918,CAJ827,P34,2023-01-04,1,3.13
918,S919,CAJ827,P39,2023-01-04,2,3.94
919,S920,CAJ827,P24,2023-01-04,2,6.96
920,S921,CDH648,P44,2023-01-04,1,2.13
921,S922,CDH648,P17,2023-01-04,1,5.4
922,S923,CDH648,P35,2023-01-04,1,1.76
923,S924,CDH648,P45,2023-01-04,2,2.24
924,S925,CMV579,P37,2023-01-04,2,7.84
925,S926,CMV579,P30,2023-01-04,2,4.84
926,S927,CMV579,P8,2023-01-04,1,5.38
927,S928,CGS617,P50,2023-01-04,2,7.28
928,S929,CDF408,P1,2023-01-04,1,2.67
929,S930,CDF408,P9,2023-01-04,2,13.4
930,S931,CAC858,P28,2023-01-04,2,4.88
931,S932,CAC858,P7,2023-01-04,1,4.75
932,S933,CER546,P21,2023-01-04,1,1.56
933,S934,CER546,P24,2023-01-04,2,6.96
934,S935,CER546,P40,2023-01-04,2,4.84
935,S936,CER546,P13,2023-01-04,2,10.12
936,S937,CJH616,P26,2023-01-04,2,6.96
937,S938,CJH616,P18,2023-01-04,2,14.92
938,S939,CDP399,P42,2023-01-04,2,2.54
939,S940,CDP399,P19,2023-01-04,1,6.24
940,S941,CSW118,P33,2023-01-04,1,2.39
941,S942,CSW118,P43,2023-01-04,1,1.13
942,S943,CAP242,P11,2023-01-04,2,7.8
943,S944,CAP242,P6,2023-01-04,2,14.52
944,S945,CRW418,P32,2023-01-04,2,9.2
945,S946,CRW418,P37,2023-01-04,1,3.92
946,S947,CRW418,P31,2023-01-04,2,6.24
947,S948,CNS143,P2,2023-01-04,2,4.6
948,S949,CNS143,P29,2023-01-04,2,5.94
949,S950,CNS143,P33,2023-01-04,2,4.78
950,S951,CNS143,P32,2023-01-04,1,4.6
951,S952,CNS143,P42,2023-01-04,2,2.54
952,S953,CMB754,P35,2023-01-04,1,1.76
953,S954,CMB754,P48,2023-01-04,1,2.89
954,S955,CMB754,P3,2023-01-04,2,9.88
955,S956,CMB754,P45,2023-01-04,1,1.12
956,S957,CMB754,P39,2023-01-04,2,3.94
957,S958,CBJ142,P7,2023-01-04,2,9.5
958,S959,CKC805,P13,2023-01-04,2,10.12
959,S960,CKC805,P36,2023-01-04,1,2.59
960,S961,CBM559,P39,2023-01-04,2,3.94
961,S962,CBM559,P43,2023-01-04,2,2.26
962,S963,CBM559,P14,2023-01-04,1,4.9
963,S964,CBM559,P49,2023-01-04,1,1.81
964,S965,CDM768,P30,2023-01-04,2,4.84
965,S966,CDM768,P9,2023-01-04,2,13.4
966,S967,CDM768,P47,2023-01-04,1,1.25
967,S968,CDM768,P23,2023-01-04,1,2.44
968,S969,CMB630,P23,2023-01-04,1,2.44
969,S970,CMB630,P37,2023-01-04,2,7.84
970,S971,CMB630,P39,2023-01-04,1,1.97
971,S972,CMB630,P44,2023-01-04,2,4.26
972,S973,CTR315,P8,2023-01-04,2,10.76
973,S974,CTR315,P40,2023-01-04,2,4.84
974,S975,CJH281,P43,2023-01-04,1,1.13
975,S976,CJH281,P25,2023-01-04,2,4.8
976,S977,CJH281,P24,2023-01-04,1,3.48
977,S978,CJH281,P34,2023-01-04,1,3.13
978,S979,CBC930,P48,2023-01-04,1,2.89
979,S980,CBC930,P17,2023-01-04,2,10.8
980,S981,CCM620,P39,2023-01-04,1,1.97
981,S982,CCM620,P7,2023-01-04,1,4.75
982,S983,CCM620,P13,2023-01-04,1,5.06
983,S984,CDW661,P5,2023-01-04,2,13.4
984,S985,CDW661,P21,2023-01-04,1,1.56
985,S986,CDW661,P12,2023-01-04,1,5.03
986,S987,CDW661,P46,2023-01-04,2,4.94
987,S988,CMW409,P22,2023-01-04,1,2.24
988,S989,CMW409,P16,2023-01-04,2,11.84
989,S990,CMW409,P50,2023-01-04,1,3.64
990,S991,CMW409,P34,2023-01-04,2,6.26
991,S992,CMW409,P41,2023-01-04,1,0.83
992,S993,CMR376,P33,2023-01-04,2,4.78
993,S994,CBT108,P35,2023-01-05,2,3.52
994,S995,CSM417,P20,2023-01-05,1,6.55
995,S996,CSM417,P17,2023-01-05,1,5.4
996,S997,CCG340,P45,2023-01-05,1,1.12
997,S998,CCG340,P17,2023-01-05,2,10.8
998,S999,CCG340,P30,2023-01-05,2,4.84
999,S1000,CCG340,P5,2023-01-05,2,13.4
1000,S1001,CEE372,P47,2023-01-05,2,2.5
1001,S1002,CEE372,P15,2023-01-05,1,5.38
1002,S1003,CEE372,P32,2023-01-05,1,4.6
1003,S1004,CEE372,P33,2023-01-05,1,2.39
1004,S1005,CEE372,P9,2023-01-05,1,6.7
1005,S1006,CGC268,P49,2023-01-05,2,3.62
1006,S1007,CGC268,P17,2023-01-05,2,10.8
1007,S1008,CGC268,P2,2023-01-05,1,2.3
1008,S1009,CGC268,P45,2023-01-05,1,1.12
1009,S1010,CGC268,P46,2023-01-05,1,2.47
1010,S1011,CDW227,P28,2023-01-05,1,2.44
1011,S1012,CDW227,P11,2023-01-05,1,3.9
1012,S1013,CDW227,P41,2023-01-05,1,0.83
1013,S1014,CMA132,P27,2023-01-05,2,6.14
1014,S1015,CEA790,P21,2023-01-05,2,3.12
1015,S1016,CCM348,P8,2023-01-05,2,10.76
1016,S1017,CCM348,P9,2023-01-05,2,13.4
1017,S1018,CCM348,P42,2023-01-05,2,2.54
1018,S1019,CKP748,P32,2023-01-05,1,4.6
1019,S1020,CKP748,P45,2023-01-05,2,2.24
1020,S1021,CKP748,P11,2023-01-05,2,7.8
1021,S1022,CKP748,P48,2023-01-05,1,2.89
1022,S1023,CKP748,P12,2023-01-05,1,5.03
1023,S1024,CKS774,P26,2023-01-05,1,3.48
1024,S1025,CKS774,P16,2023-01-05,2,11.84
1025,S1026,CKS774,P2,2023-01-05,1,2.3
1026,S1027,CKS774,P7,2023-01-05,1,4.75
1027,S1028,CNB719,P42,2023-01-05,2,2.54
1028,S1029,CNB719,P11,2023-01-05,2,7.8
1029,S1030,CNB719,P31,2023-01-05,1,3.12
1030,S1031,CNB719,P35,2023-01-05,2,3.52
1031,S1032,CNB719,P4,2023-01-05,2,11.68
1032,S1033,CAD200,P18,2023-01-05,1,7.46
1033,S1034,CJC277,P31,2023-01-05,1,3.12
1034,S1035,CJC277,P23,2023-01-05,1,2.44
1035,S1036,CJC277,P32,2023-01-05,1,4.6
1036,S1037,CJC277,P15,2023-01-05,1,5.38
1037,S1038,CJC277,P27,2023-01-05,2,6.14
1038,S1039,CBC170,P3,2023-01-05,2,9.88
1039,S1040,CBC170,P1,2023-01-05,2,5.34
1040,S1041,CBC170,P5,2023-01-05,1,6.7
1041,S1042,CBC170,P44,2023-01-05,2,4.26
1042,S1043,CJB148,P35,2023-01-05,1,1.76
1043,S1044,CJB148,P45,2023-01-05,2,2.24
1044,S1045,CJB148,P22,2023-01-05,2,4.48
1045,S1046,CJB148,P13,2023-01-05,2,10.12
1046,S1047,CJB148,P11,2023-01-05,1,3.9
1047,S1048,CHR400,P42,2023-01-05,2,2.54
1048,S1049,CHR400,P1,2023-01-05,1,2.67
1049,S1050,CHR400,P9,2023-01-05,2,13.4
1050,S1051,CDW278,P11,2023-01-05,1,3.9
1051,S1052,CDW278,P6,2023-01-05,2,14.52
1052,S1053,CMW409,P23,2023-01-05,2,4.88
1053,S1054,CMW409,P2,2023-01-05,1,2.3
1054,S1055,CMW409,P27,2023-01-05,2,6.14
1055,S1056,CMW409,P44,2023-01-05,2,4.26
1056,S1057,CMW409,P5,2023-01-05,2,13.4
1057,S1058,CMS590,P26,2023-01-05,1,3.48
1058,S1059,CMS590,P34,2023-01-05,2,6.26
1059,S1060,CJC252,P15,2023-01-05,2,10.76
1060,S1061,CNH521,P2,2023-01-05,1,2.3
1061,S1062,CNH521,P36,2023-01-05,2,5.18
1062,S1063,CNH521,P8,2023-01-05,2,10.76
1063,S1064,CNH521,P31,2023-01-05,2,6.24
1064,S1065,CNH521,P14,2023-01-05,1,4.9
1065,S1066,CES334,P6,2023-01-05,2,14.52
